Key,ValueInt,ValueTimeStamp
BA,5569,3500
AA,5570,3500
BE,5571,3500
OC,5572,3500
AA,5573,3500
CA,5574,3500
BB,5575,3500
HW,5576,3500
BA,5577,3500
AA,5578,3500
AC,5579,3500
AA,5580,3500
NA,5581,3500
AK,5582,3500
AF,5583,3500
CA,5584,3500
IA,5585,3500
OA,5586,3500
BA,5587,3500
SA,5588,3500
BC,5589,3500
BA,5590,3500
CA,5591,3500
AD,5592,3500
DA,5593,3500
BA,5594,3500
BA,5595,3500
XA,5596,3500
FA,5597,3500
FA,5598,3500
ZK,5599,3500
AE,5600,3500
AD,5601,3500
BG,5602,3500
BK,5603,3500
DA,5604,3500
BA,5605,3500
BF,5606,3500
BC,5607,3500
AH,5608,3500
BA,5609,3500
DA,5610,3500
EA,5611,3500
BB,5612,3500
AC,5613,3500
BA,5614,3500
AA,5615,3500
AB,5616,3500
AA,5617,3500
AA,5618,3500
OA,5619,3500
ID,5620,3500
JA,5621,3500
BA,5622,3500
AC,5623,3500
FD,5624,3500
BA,5625,3500
DA,5626,3500
AA,5627,3500
AA,5628,3500
AO,5629,3500
CP,5630,3500
MA,5631,3500
BB,5632,3500
AA,5633,3500
AA,5634,3500
AA,5635,3500
AD,5636,3500
AB,5637,3500
FG,5638,3500
AB,5639,3500
GB,5640,3500
KG,5641,3500
AD,5642,3500
AB,5643,3500
PB,5644,3500
BF,5645,3500
BP,5646,3500
EA,5647,3500
NC,5648,3500
AA,5649,3500
AA,5650,3500
AE,5651,3500
BR,5652,3500
AA,5653,3500
DA,5654,3500
ZB,5655,3500
BE,5656,3500
AA,5657,3500
CA,5658,3500
AB,5659,3500
CB,5660,3500
CC,5661,3500
LE,5662,3500
WB,5663,3500
AA,5664,3500
AC,5665,3500
CB,5666,3500
CA,5667,3500
AA,5668,3500
AA,5669,3500
AA,5670,3500
YE,5671,3500
BE,5672,3500
JB,5673,3500
AB,5674,3500
SB,5675,3500
AA,5676,3500
ND,5677,3500
AC,5678,3500
BA,5679,3500
AA,5680,3500
CF,5681,3500
JA,5682,3500
AD,5683,3500
AA,5684,3500
BA,5685,3500
DA,5686,3500
QQ,5687,3500
CJ,5688,3500
AE,5689,3500
BA,5690,3500
HB,5691,3500
BG,5692,3500
AA,5693,3500
BA,5694,3500
DA,5695,3500
BA,5696,3500
AU,5697,3500
AA,5698,3500
EC,5699,3500
BC,5700,3500
LC,5701,3500
AB,5702,3500
AB,5703,3500
AA,5704,3500
AA,5705,3500
AE,5706,3500
AA,5707,3500
AB,5708,3500
AA,5709,3500
AK,5710,3500
DD,5711,3500
AF,5712,3500
AA,5713,3500
CB,5714,3500
AE,5715,3500
AK,5716,3500
AA,5717,3500
AB,5718,3500
AA,5719,3500
AA,5720,3500
BB,5721,3500
CC,5722,3500
AB,5723,3500
XA,5724,3500
BB,5725,3500
SA,5726,3500
XE,5727,3500
BA,5728,3500
BA,5729,3500
GB,5730,3500
DE,5731,3500
AA,5732,3500
NA,5733,3500
AA,5734,3500
NA,5735,3500
AB,5736,3500
AA,5737,3500
DA,5738,3500
AA,5739,3500
EA,5740,3500
CB,5741,3500
AC,5742,3500
DD,5743,3500
DN,5744,3500
EE,5745,3500
BH,5746,3500
FA,5747,3500
BB,5748,3500
AA,5749,3500
SJ,5750,3500
BA,5751,3500
AA,5752,3500
BB,5753,3500
DE,5754,3500
BC,5755,3500
AB,5756,3500
AA,5757,3500
GC,5758,3500
AA,5759,3500
BG,5760,3500
IK,5761,3500
BC,5762,3500
AA,5763,3500
AH,5764,3500
AG,5765,3500
MA,5766,3500
AX,5767,3500
TB,5768,3500
AA,5769,3500
AA,5770,3500
AA,5771,3500
BH,5772,3500
CA,5773,3500
AA,5774,3500
MG,5775,3500
CB,5776,3500
EM,5777,3500
KO,5778,3500
QE,5779,3500
DL,5780,3500
EQ,5781,3500
PE,5782,3500
FA,5783,3500
AD,5784,3500
IA,5785,3500
AA,5786,3500
AA,5787,3500
OH,5788,3500
AC,5789,3500
BK,5790,3500
IA,5791,3500
AA,5792,3500
YA,5793,3500
ZA,5794,3500
CB,5795,3500
BA,5796,3500
AK,5797,3500
JA,5798,3500
FA,5799,3500
NA,5800,3500
CA,5801,3500
DC,5802,3500
MA,5803,3500
FA,5804,3500
AA,5805,3500
BE,5806,3500
DA,5807,3500
AD,5808,3500
GA,5809,3500
TL,5810,3500
KA,5811,3500
AA,5812,3500
AA,5813,3500
PA,5814,3500
AA,5815,3500
AA,5816,3500
AA,5817,3500
DA,5818,3500
AA,5819,3500
AF,5820,3500
RA,5821,3500
DE,5822,3500
FB,5823,3500
VI,5824,3500
AA,5825,3500
BC,5826,3500
BA,5827,3500
AB,5828,3500
DG,5829,3500
HA,5830,3500
NA,5831,3500
AI,5832,3500
DA,5833,3500
CG,5834,3500
AA,5835,3500
GD,5836,3500
AC,5837,3500
JA,5838,3500
AJ,5839,3500
AA,5840,3500
CA,5841,3500
BA,5842,3500
KA,5843,3500
BA,5844,3500
LE,5845,3500
BD,5846,3500
AB,5847,3500
EE,5848,3500
BE,5849,3500
AA,5850,3500
AA,5851,3500
AA,5852,3500
DD,5853,3500
AA,5854,3500
MC,5855,3500
AE,5856,3500
AA,5857,3500
BB,5858,3500
AA,5859,3500
BN,5860,3500
MA,5861,3500
AA,5862,3500
SD,5863,3500
AI,5864,3500
AE,5865,3500
AB,5866,3500
BB,5867,3500
MC,5868,3500
BA,5869,3500
AA,5870,3500
AA,5871,3500
BB,5872,3500
LA,5873,3500
HA,5874,3500
AG,5875,3500
BA,5876,3500
AJ,5877,3500
AA,5878,3500
AC,5879,3500
AA,5880,3500
JA,5881,3500
AM,5882,3500
OA,5883,3500
AL,5884,3500
DB,5885,3500
AA,5886,3500
BA,5887,3500
AA,5888,3500
FB,5889,3500
BL,5890,3500
AD,5891,3500
AC,5892,3500
DA,5893,3500
BA,5894,3500
DA,5895,3500
CF,5896,3500
BA,5897,3500
GA,5898,3500
AA,5899,3500
AB,5900,3500
AA,5901,3500
KL,5902,3500
DA,5903,3500
LE,5904,3500
BA,5905,3500
AC,5906,3500
DA,5907,3500
GA,5908,3500
GC,5909,3500
AC,5910,3500
FA,5911,3500
BC,5912,3500
EA,5913,3500
AD,5914,3500
BM,5915,3500
AF,5916,3500
FB,5917,3500
AB,5918,3500
BA,5919,3500
AA,5920,3500
CA,5921,3500
AF,5922,3500
BA,5923,3500
IB,5924,3500
AA,5925,3500
BQ,5926,3500
ED,5927,3500
AD,5928,3500
CN,5929,3500
CA,5930,3500
AA,5931,3500
AG,5932,3500
BD,5933,3500
DI,5934,3500
EA,5935,3500
UI,5936,3500
BB,5937,3500
AA,5938,3500
EA,5939,3500
AA,5940,3500
AY,5941,3500
BI,5942,3500
CA,5943,3500
DB,5944,3500
AA,5945,3500
AA,5946,3500
AK,5947,3500
AF,5948,3500
MB,5949,3500
AA,5950,3500
BC,5951,3500
BA,5952,3500
CA,5953,3500
AM,5954,3500
AA,5955,3500
EB,5956,3500
ED,5957,3500
AC,5958,3500
CB,5959,3500
MB,5960,3500
AB,5961,3500
AC,5962,3500
AA,5963,3500
LQ,5964,3500
GB,5965,3500
BD,5966,3500
CA,5967,3500
AA,5968,3500
EA,5969,3500
QB,5970,3500
FA,5971,3500
CC,5972,3500
AA,5973,3500
VA,5974,3500
BD,5975,3500
AA,5976,3500
AA,5977,3500
AB,5978,3500
AV,5979,3500
DG,5980,3500
AE,5981,3500
AA,5982,3500
EF,5983,3500
AB,5984,3500
AA,5985,3500
AA,5986,3500
AZ,5987,3500
FE,5988,3500
CA,5989,3500
AA,5990,3500
AN,5991,3500
AA,5992,3500
CA,5993,3500
AA,5994,3500
AC,5995,3500
FB,5996,3500
AA,5997,3500
EA,5998,3500
AD,5999,3500
AB,6000,3500
HA,6001,3500
AS,6002,3500
BG,6003,3500
AL,6004,3500
AN,6005,3500
AA,6006,3500
BB,6007,3500
AJ,6008,3500
CA,6009,3500
KG,6010,3500
DA,6011,3500
CG,6012,3500
AA,6013,3500
BA,6014,3500
BA,6015,3500
AB,6016,3500
AB,6017,3500
CE,6018,3500
EA,6019,3500
AA,6020,3500
DI,6021,3500
EB,6022,3500
BA,6023,3500
AN,6024,3500
IO,6025,3500
AD,6026,3500
AC,6027,3500
AB,6028,3500
AA,6029,3500
OC,6030,3500
EA,6031,3500
AA,6032,3500
AB,6033,3500
AL,6034,3500
GW,6035,3500
AG,6036,3500
AA,6037,3500
JK,6038,3500
PN,6039,3500
GD,6040,3500
IA,6041,3500
AA,6042,3500
CA,6043,3500
AA,6044,3500
AA,6045,3500
AA,6046,3500
AB,6047,3500
GA,6048,3500
BM,6049,3500
HA,6050,3500
CC,6051,3500
AB,6052,3500
EB,6053,3500
AD,6054,3500
AO,6055,3500
AY,6056,3500
AA,6057,3500
DE,6058,3500
EE,6059,3500
XL,6060,3500
CA,6061,3500
CB,6062,3500
CY,6063,3500
BC,6064,3500
AA,6065,3500
CO,6066,3500
XM,6067,3500
BC,6068,3500
QB,6069,3500
BE,6070,3500
AB,6071,3500
AA,6072,3500
AA,6073,3500
DB,6074,3500
BE,6075,3500
PB,6076,3500
AA,6077,3500
AJ,6078,3500
AA,6079,3500
AA,6080,3500
MB,6081,3500
AD,6082,3500
VA,6083,3500
MA,6084,3500
AA,6085,3500
UB,6086,3500
DA,6087,3500
AA,6088,3500
AC,6089,3500
AG,6090,3500
AA,6091,3500
UA,6092,3500
EC,6093,3500
AE,6094,3500
AA,6095,3500
BC,6096,3500
AO,6097,3500
AU,6098,3500
EC,6099,3500
AE,6100,3500
AC,6101,3500
CA,6102,3500
BA,6103,3500
HC,6104,3500
AA,6105,3500
ED,6106,3500
BB,6107,3500
FB,6108,3500
AD,6109,3500
JB,6110,3500
DC,6111,3500
DC,6112,3500
AA,6113,3500
AA,6114,3500
AA,6115,3500
AA,6116,3500
CC,6117,3500
BA,6118,3500
IF,6119,3500
AD,6120,3500
AI,6121,3500
AB,6122,3500
BC,6123,3500
AA,6124,3500
GI,6125,3500
DA,6126,3500
AW,6127,3500
DA,6128,3500
AA,6129,3500
MF,6130,3500
LA,6131,3500
BA,6132,3500
AD,6133,3500
BE,6134,3500
LD,6135,3500
DG,6136,3500
HB,6137,3500
AV,6138,3500
BA,6139,3500
BG,6140,3500
ND,6141,3500
AA,6142,3500
GA,6143,3500
AB,6144,3500
DA,6145,3500
CB,6146,3500
IB,6147,3500
GL,6148,3500
DB,6149,3500
EB,6150,3500
CA,6151,3500
AA,6152,3500
AA,6153,3500
BA,6154,3500
AA,6155,3500
AH,6156,3500
BJ,6157,3500
AC,6158,3500
CA,6159,3500
AB,6160,3500
AA,6161,3500
BA,6162,3500
AA,6163,3500
BL,6164,3500
AA,6165,3500
AB,6166,3500
AR,6167,3500
AA,6168,3500
AA,6169,3500
BB,6170,3500
BD,6171,3500
AC,6172,3500
AA,6173,3500
AK,6174,3500
IA,6175,3500
BA,6176,3500
BA,6177,3500
TA,6178,3500
BC,6179,3500
CA,6180,3500
JB,6181,3500
BA,6182,3500
EC,6183,3500
AA,6184,3500
AX,6185,3500
AA,6186,3500
CC,6187,3500
CA,6188,3500
CA,6189,3500
AB,6190,3500
EB,6191,3500
BB,6192,3500
EM,6193,3500
CA,6194,3500
AA,6195,3500
FB,6196,3500
AC,6197,3500
BA,6198,3500
IA,6199,3500
AF,6200,3500
LB,6201,3500
AA,6202,3500
AB,6203,3500
BA,6204,3500
AA,6205,3500
IA,6206,3500
BB,6207,3500
DB,6208,3500
EB,6209,3500
AC,6210,3500
AA,6211,3500
YA,6212,3500
AB,6213,3500
BC,6214,3500
BA,6215,3500
CA,6216,3500
AA,6217,3500
AL,6218,3500
AG,6219,3500
AA,6220,3500
AJ,6221,3500
AA,6222,3500
AA,6223,3500
AC,6224,3500
AD,6225,3500
AA,6226,3500
DG,6227,3500
AB,6228,3500
BS,6229,3500
BB,6230,3500
BA,6231,3500
AC,6232,3500
AA,6233,3500
FA,6234,3500
CE,6235,3500
DG,6236,3500
AB,6237,3500
IB,6238,3500
AA,6239,3500
AB,6240,3500
AC,6241,3500
AA,6242,3500
DB,6243,3500
ES,6244,3500
AA,6245,3500
AC,6246,3500
CI,6247,3500
CB,6248,3500
BB,6249,3500
SA,6250,3500
EA,6251,3500
AA,6252,3500
DA,6253,3500
BO,6254,3500
CD,6255,3500
AA,6256,3500
MH,6257,3500
BA,6258,3500
OA,6259,3500
EA,6260,3500
MA,6261,3500
IA,6262,3500
TE,6263,3500
DA,6264,3500
AH,6265,3500
BA,6266,3500
PA,6267,3500
GA,6268,3500
BP,6269,3500
BD,6270,3500
BA,6271,3500
BF,6272,3500
XZ,6273,3500
YC,6274,3500
AD,6275,3500
AA,6276,3500
CT,6277,3500
SB,6278,3500
OJ,6279,3500
BA,6280,3500
MV,6281,3500
AA,6282,3500
IO,6283,3500
AA,6284,3500
AG,6285,3500
AD,6286,3500
CA,6287,3500
DA,6288,3500
BA,6289,3500
AA,6290,3500
AA,6291,3500
FA,6292,3500
BS,6293,3500
AW,6294,3500
AA,6295,3500
HH,6296,3500
AC,6297,3500
PB,6298,3500
DA,6299,3500
CA,6300,3500
BC,6301,3500
EC,6302,3500
BA,6303,3500
CA,6304,3500
AA,6305,3500
SA,6306,3500
EH,6307,3500
AA,6308,3500
GX,6309,3500
BA,6310,3500
BB,6311,3500
XC,6312,3500
AA,6313,3500
DA,6314,3500
BA,6315,3500
BJ,6316,3500
AB,6317,3500
AC,6318,3500
CA,6319,3500
AA,6320,3500
AA,6321,3500
UA,6322,3500
EA,6323,3500
GC,6324,3500
AB,6325,3500
TA,6326,3500
EA,6327,3500
AQ,6328,3500
AC,6329,3500
AB,6330,3500
EA,6331,3500
AE,6332,3500
BB,6333,3500
AD,6334,3500
FA,6335,3500
AC,6336,3500
IJ,6337,3500
PA,6338,3500
GA,6339,3500
AS,6340,3500
AG,6341,3500
DJ,6342,3500
AB,6343,3500
AA,6344,3500
BA,6345,3500
AA,6346,3500
CB,6347,3500
GB,6348,3500
GA,6349,3500
AA,6350,3500
BR,6351,3500
BA,6352,3500
AK,6353,3500
AB,6354,3500
WI,6355,3500
AB,6356,3500
AA,6357,3500
BG,6358,3500
AM,6359,3500
BD,6360,3500
AF,6361,3500
AA,6362,3500
AH,6363,3500
DB,6364,3500
AB,6365,3500
EB,6366,3500
BA,6367,3500
CA,6368,3500
BB,6369,3500
AA,6370,3500
FA,6371,3500
DA,6372,3500
AC,6373,3500
BA,6374,3500
EA,6375,3500
BA,6376,3500
AF,6377,3500
GA,6378,3500
FC,6379,3500
AA,6380,3500
AE,6381,3500
AA,6382,3500
GJ,6383,3500
AD,6384,3500
AA,6385,3500
EA,6386,3500
BP,6387,3500
WA,6388,3500
AA,6389,3500
AB,6390,3500
AA,6391,3500
AB,6392,3500
BB,6393,3500
AB,6394,3500
GB,6395,3500
AA,6396,3500
AA,6397,3500
CA,6398,3500
BA,6399,3500
AA,6400,3500
AA,6401,3500
AD,6402,3500
KK,6403,3500
DA,6404,3500
CD,6405,3500
JA,6406,3500
XA,6407,3500
CC,6408,3500
AC,6409,3500
AD,6410,3500
AC,6411,3500
AA,6412,3500
BB,6413,3500
AF,6414,3500
DC,6415,3500
BA,6416,3500
BA,6417,3500
BA,6418,3500
CC,6419,3500
JA,6420,3500
DG,6421,3500
AA,6422,3500
EB,6423,3500
BI,6424,3500
AA,6425,3500
AA,6426,3500
AB,6427,3500
RE,6428,3500
BA,6429,3500
AC,6430,3500
JA,6431,3500
AH,6432,3500
JB,6433,3500
AW,6434,3500
AA,6435,3500
BK,6436,3500
AD,6437,3500
KA,6438,3500
FA,6439,3500
AA,6440,3500
AB,6441,3500
BB,6442,3500
AA,6443,3500
JA,6444,3500
AB,6445,3500
BB,6446,3500
TF,6447,3500
NZ,6448,3500
BA,6449,3500
GB,6450,3500
EI,6451,3500
AA,6452,3500
AA,6453,3500
AC,6454,3500
AE,6455,3500
CB,6456,3500
AA,6457,3500
DA,6458,3500
DL,6459,3500
BI,6460,3500
AB,6461,3500
AA,6462,3500
AG,6463,3500
MJ,6464,3500
CA,6465,3500
AF,6466,3500
BA,6467,3500
AH,6468,3500
AR,6469,3500
BA,6470,3500
CH,6471,3500
WB,6472,3500
AI,6473,3500
BK,6474,3500
EC,6475,3500
AB,6476,3500
UA,6477,3500
BB,6478,3500
HA,6479,3500
BB,6480,3500
AA,6481,3500
AD,6482,3500
GA,6483,3500
DA,6484,3500
BA,6485,3500
AA,6486,3500
BT,6487,3500
AA,6488,3500
BD,6489,3500
FA,6490,3500
PA,6491,3500
AA,6492,3500
FL,6493,3500
AE,6494,3500
AA,6495,3500
DI,6496,3500
IA,6497,3500
DA,6498,3500
EC,6499,3500
AA,6500,3500
AA,6501,3500
AD,6502,3500
DA,6503,3500
AT,6504,3500
DC,6505,3500
AC,6506,3500
AA,6507,3500
AA,6508,3500
EF,6509,3500
BA,6510,3500
AF,6511,3500
XE,6512,3500
BB,6513,3500
AA,6514,3500
AA,6515,3500
EB,6516,3500
MB,6517,3500
AA,6518,3500
BE,6519,3500
AA,6520,3500
AB,6521,3500
BA,6522,3500
CD,6523,3500
DD,6524,3500
AA,6525,3500
AA,6526,3500
HI,6527,3500
AM,6528,3500
BA,6529,3500
CA,6530,3500
CA,6531,3500
AA,6532,3500
BA,6533,3500
AJ,6534,3500
AF,6535,3500
DW,6536,3500
BA,6537,3500
AA,6538,3500
AX,6539,3500
BA,6540,3500
AD,6541,3500
AA,6542,3500
DH,6543,3500
CC,6544,3500
BA,6545,3500
BA,6546,3500
AR,6547,3500
AC,6548,3500
AA,6549,3500
BA,6550,3500
CA,6551,3500
BA,6552,3500
AD,6553,3500
AA,6554,3500
BK,6555,3500
EA,6556,3500
CJ,6557,3500
AL,6558,3500
BB,6559,3500
AA,6560,3500
UA,6561,3500
AC,6562,3500
HN,6563,3500
CA,6564,3500
AB,6565,3500
AB,6566,3500
AC,6567,3500
AA,6568,3500
NA,6569,3500
BB,6570,3500
AM,6571,3500
AC,6572,3500
TA,6573,3500
AC,6574,3500
AA,6575,3500
CA,6576,3500
EE,6577,3500
AO,6578,3500
CA,6579,3500
AF,6580,3500
BG,6581,3500
AA,6582,3500
BG,6583,3500
JA,6584,3500
AD,6585,3500
AC,6586,3500
CC,6587,3500
AA,6588,3500
HD,6589,3500
BA,6590,3500
AC,6591,3500
AG,6592,3500
CI,6593,3500
AA,6594,3500
AA,6595,3500
AG,6596,3500
AC,6597,3500
AA,6598,3500
AA,6599,3500
DR,6600,3500
AB,6601,3500
BQ,6602,3500
AA,6603,3500
AA,6604,3500
DA,6605,3500
JB,6606,3500
AA,6607,3500
BA,6608,3500
AQ,6609,3500
AA,6610,3500
AA,6611,3500
AA,6612,3500
ZA,6613,3500
TS,6614,3500
DA,6615,3500
AA,6616,3500
AE,6617,3500
CN,6618,3500
AB,6619,3500
HH,6620,3500
DA,6621,3500
RA,6622,3500
DA,6623,3500
EF,6624,3500
CF,6625,3500
AB,6626,3500
AA,6627,3500
PB,6628,3500
AV,6629,3500
EI,6630,3500
AA,6631,3500
BA,6632,3500
LD,6633,3500
DA,6634,3500
CI,6635,3500
CA,6636,3500
YB,6637,3500
AB,6638,3500
BO,6639,3500
CA,6640,3500
BA,6641,3500
AQ,6642,3500
AB,6643,3500
AD,6644,3500
AB,6645,3500
CA,6646,3500
AN,6647,3500
JC,6648,3500
AB,6649,3500
AA,6650,3500
AA,6651,3500
QA,6652,3500
BD,6653,3500
BA,6654,3500
AB,6655,3500
BA,6656,3500
AG,6657,3500
AA,6658,3500
GA,6659,3500
AJ,6660,3500
AB,6661,3500
AP,6662,3500
AA,6663,3500
BA,6664,3500
AB,6665,3500
CA,6666,3500
CA,6667,3500
AA,6668,3500
GA,6669,3500
CN,6670,3500
DB,6671,3500
AF,6672,3500
AI,6673,3500
BJ,6674,3500
DI,6675,3500
AC,6676,3500
AB,6677,3500
AA,6678,3500
AA,6679,3500
BA,6680,3500
AV,6681,3500
CB,6682,3500
EK,6683,3500
OA,6684,3500
EA,6685,3500
AF,6686,3500
AC,6687,3500
NL,6688,3500
AA,6689,3500
EA,6690,3500
AB,6691,3500
AD,6692,3500
EA,6693,3500
AF,6694,3500
CC,6695,3500
CB,6696,3500
BB,6697,3500
AH,6698,3500
BK,6699,3500
AA,6700,3500
HA,6701,3500
EA,6702,3500
BG,6703,3500
BM,6704,3500
AA,6705,3500
AA,6706,3500
CC,6707,3500
LM,6708,3500
GA,6709,3500
YA,6710,3500
DC,6711,3500
AK,6712,3500
GU,6713,3500
LA,6714,3500
SB,6715,3500
AA,6716,3500
AR,6717,3500
AC,6718,3500
GN,6719,3500
DD,6720,3500
GA,6721,3500
AA,6722,3500
CB,6723,3500
AB,6724,3500
CA,6725,3500
BA,6726,3500
AM,6727,3500
AB,6728,3500
AF,6729,3500
BA,6730,3500
EA,6731,3500
AE,6732,3500
AA,6733,3500
HL,6734,3500
BA,6735,3500
AB,6736,3500
AK,6737,3500
AB,6738,3500
AA,6739,3500
BA,6740,3500
AA,6741,3500
AP,6742,3500
AA,6743,3500
AC,6744,3500
AA,6745,3500
BA,6746,3500
MA,6747,3500
PA,6748,3500
AA,6749,3500
AD,6750,3500
EA,6751,3500
BB,6752,3500
AA,6753,3500
AA,6754,3500
AB,6755,3500
BA,6756,3500
HA,6757,3500
PA,6758,3500
DA,6759,3500
IB,6760,3500
JA,6761,3500
DC,6762,3500
WB,6763,3500
BC,6764,3500
AB,6765,3500
OB,6766,3500
AA,6767,3500
AQ,6768,3500
NA,6769,3500
AJ,6770,3500
BI,6771,3500
AC,6772,3500
BC,6773,3500
AB,6774,3500
DD,6775,3500
AA,6776,3500
AB,6777,3500
BA,6778,3500
CJ,6779,3500
BA,6780,3500
DA,6781,3500
CA,6782,3500
HA,6783,3500
AB,6784,3500
GL,6785,3500
JB,6786,3500
EA,6787,3500
OJ,6788,3500
AD,6789,3500
AC,6790,3500
AG,6791,3500
AA,6792,3500
DA,6793,3500
BC,6794,3500
AG,6795,3500
AB,6796,3500
BA,6797,3500
HC,6798,3500
BA,6799,3500
HA,6800,3500
AA,6801,3500
AA,6802,3500
CA,6803,3500
BU,6804,3500
AC,6805,3500
AA,6806,3500
AA,6807,3500
AA,6808,3500
AE,6809,3500
AA,6810,3500
FP,6811,3500
AA,6812,3500
AB,6813,3500
ED,6814,3500
FA,6815,3500
AA,6816,3500
BF,6817,3500
AB,6818,3500
DA,6819,3500
AA,6820,3500
DA,6821,3500
AB,6822,3500
AA,6823,3500
AA,6824,3500
BA,6825,3500
JF,6826,3500
VH,6827,3500
CA,6828,3500
AA,6829,3500
JD,6830,3500
CB,6831,3500
BI,6832,3500
DD,6833,3500
AA,6834,3500
BF,6835,3500
BC,6836,3500
AA,6837,3500
GA,6838,3500
JA,6839,3500
AB,6840,3500
AF,6841,3500
BA,6842,3500
AC,6843,3500
AA,6844,3500
DG,6845,3500
WB,6846,3500
AA,6847,3500
AB,6848,3500
AL,6849,3500
AF,6850,3500
BD,6851,3500
BG,6852,3500
BB,6853,3500
ED,6854,3500
MA,6855,3500
HA,6856,3500
AP,6857,3500
SA,6858,3500
AA,6859,3500
AC,6860,3500
AB,6861,3500
EA,6862,3500
CF,6863,3500
AG,6864,3500
AA,6865,3500
AF,6866,3500
AA,6867,3500
AA,6868,3500
HA,6869,3500
UA,6870,3500
AF,6871,3500
AB,6872,3500
AB,6873,3500
AA,6874,3500
AE,6875,3500
AA,6876,3500
OC,6877,3500
EA,6878,3500
FH,6879,3500
VA,6880,3500
NB,6881,3500
BD,6882,3500
AC,6883,3500
AR,6884,3500
BA,6885,3500
AC,6886,3500
AD,6887,3500
AA,6888,3500
EC,6889,3500
BA,6890,3500
FD,6891,3500
AA,6892,3500
AB,6893,3500
AF,6894,3500
AG,6895,3500
AA,6896,3500
AC,6897,3500
AD,6898,3500
BA,6899,3500
AA,6900,3500
BO,6901,3500
AW,6902,3500
AA,6903,3500
EA,6904,3500
PA,6905,3500
HA,6906,3500
AD,6907,3500
CK,6908,3500
BA,6909,3500
AG,6910,3500
AA,6911,3500
CA,6912,3500
AA,6913,3500
AD,6914,3500
OB,6915,3500
AC,6916,3500
CA,6917,3500
DA,6918,3500
AF,6919,3500
KD,6920,3500
DA,6921,3500
DH,6922,3500
AB,6923,3500
CA,6924,3500
AA,6925,3500
BA,6926,3500
CA,6927,3500
IA,6928,3500
AA,6929,3500
PI,6930,3500
DB,6931,3500
DF,6932,3500
FB,6933,3500
AA,6934,3500
BA,6935,3500
AD,6936,3500
AB,6937,3500
AA,6938,3500
BA,6939,3500
CA,6940,3500
AA,6941,3500
BA,6942,3500
BB,6943,3500
QA,6944,3500
JA,6945,3500
AA,6946,3500
AA,6947,3500
AA,6948,3500
FE,6949,3500
AA,6950,3500
AA,6951,3500
FA,6952,3500
AA,6953,3500
DG,6954,3500
GA,6955,3500
AA,6956,3500
CG,6957,3500
BC,6958,3500
BB,6959,3500
AA,6960,3500
BP,6961,3500
DC,6962,3500
AA,6963,3500
CA,6964,3500
AA,6965,3500
AA,6966,3500
BL,6967,3500
AB,6968,3500
BA,6969,3500
CA,6970,3500
YA,6971,3500
AS,6972,3500
AA,6973,3500
AB,6974,3500
AB,6975,3500
CD,6976,3500
HA,6977,3500
CB,6978,3500
EA,6979,3500
AF,6980,3500
AA,6981,3500
AB,6982,3500
BB,6983,3500
AA,6984,3500
AB,6985,3500
AC,6986,3500
BI,6987,3500
AA,6988,3500
FB,6989,3500
UB,6990,3500
EA,6991,3500
BB,6992,3500
MC,6993,3500
AU,6994,3500
VA,6995,3500
AB,6996,3500
BA,6997,3500
AO,6998,3500
AJ,6999,3500
AB,7000,3500
BA,7001,3500
IA,7002,3500
AA,7003,3500
NC,7004,3500
IU,7005,3500
BU,7006,3500
AB,7007,3500
AC,7008,3500
BI,7009,3500
EA,7010,3500
AB,7011,3500
AB,7012,3500
CC,7013,3500
BA,7014,3500
MA,7015,3500
DV,7016,3500
AA,7017,3500
CA,7018,3500
CB,7019,3500
AA,7020,3500
MA,7021,3500
AA,7022,3500
AH,7023,3500
GA,7024,3500
DA,7025,3500
AA,7026,3500
UA,7027,3500
AQ,7028,3500
AB,7029,3500
FC,7030,3500
JJ,7031,3500
CA,7032,3500
BA,7033,3500
AB,7034,3500
DO,7035,3500
BA,7036,3500
AB,7037,3500
DA,7038,3500
AD,7039,3500
UC,7040,3500
ZB,7041,3500
DA,7042,3500
AF,7043,3500
CI,7044,3500
FA,7045,3500
AC,7046,3500
AB,7047,3500
LD,7048,3500
AN,7049,3500
AN,7050,3500
CA,7051,3500
CA,7052,3500
AA,7053,3500
BA,7054,3500
AB,7055,3500
EA,7056,3500
CA,7057,3500
WA,7058,3500
AQ,7059,3500
DB,7060,3500
AD,7061,3500
MR,7062,3500
EA,7063,3500
AC,7064,3500
CA,7065,3500
DC,7066,3500
AH,7067,3500
JA,7068,3500
AL,7069,3500
DD,7070,3500
AK,7071,3500
AB,7072,3500
DB,7073,3500
AB,7074,3500
DA,7075,3500
AB,7076,3500
GI,7077,3500
BD,7078,3500
BC,7079,3500
AG,7080,3500
FA,7081,3500
AA,7082,3500
AA,7083,3500
DA,7084,3500
MA,7085,3500
AC,7086,3500
CA,7087,3500
AB,7088,3500
AB,7089,3500
PA,7090,3500
AB,7091,3500
CA,7092,3500
AA,7093,3500
AA,7094,3500
OF,7095,3500
AA,7096,3500
UB,7097,3500
BA,7098,3500
AB,7099,3500
KA,7100,3500
AA,7101,3500
AE,7102,3500
BK,7103,3500
AA,7104,3500
BA,7105,3500
AG,7106,3500
AA,7107,3500
BC,7108,3500
AB,7109,3500
AA,7110,3500
AE,7111,3500
FA,7112,3500
LQ,7113,3500
AA,7114,3500
AA,7115,3500
BE,7116,3500
